"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"D3ZQE8",-0.0734731011800945,6.0336504844248,0.00162086100118676,0.96788590861807,0.999934106642803,"D3ZQE8",NA,"Xpo5","tr|D3ZQE8|D3ZQE8_RAT Exportin 5 OS=Rattus norvegicus OX=10116 GN=Xpo5 PE=1 SV=1",136.88,1204,"1204",39.289,76368000,83073000,66896000,93593000,86815000,45494000,45083000,40666000,60936000,14951000,1272800,1384500,1114900,1559900,1446900,758230,751390,677770,1015600,249190,76924000,75826000,77588000,96551000,95235000,75571000,75036000,93085000,89981000,62433000,9,8,10,13,14,7,8,8,9,7
"D3ZQL1",-0.173873894013094,5.02092338076262,0.00907281495641125,0.924115203639406,0.999934106642803,"D3ZQL1",NA,"Emc7","tr|D3ZQL1|D3ZQL1_RAT ER membrane protein complex subunit 7 OS=Rattus norvegicus OX=10116 GN=Emc7 PE=1 SV=3",26.44,241,"241",10.384,80577000,84987000,34982000,45274000,48387000,35311000,36870000,21240000,32880000,11107000,8057700,8498700,3498200,4527400,4838700,3531100,3687000,2124000,3288000,1110700,49224000,47726000,38159000,39420000,41647000,39806000,37985000,31590000,42584000,37294000,7,5,4,4,4,4,5,3,3,2
"D3ZQM0",0.00401900299101873,8.43086824169165,4.85034328423853e-06,0.998242780763483,0.999934106642803,"D3ZQM0",NA,"Sf3a1","tr|D3ZQM0|D3ZQM0_RAT Splicing factor 3a, subunit 1 OS=Rattus norvegicus OX=10116 GN=Sf3a1 PE=1 SV=1",88.587,791,"791",138.11,331070000,435780000,381500000,482310000,439440000,219470000,214520000,184200000,325960000,180940000,8075000,10629000,9304900,11764000,10718000,5353000,5232100,4492600,7950100,4413100,367240000,410520000,437820000,464580000,485300000,406970000,394350000,418280000,497940000,425880000,26,27,26,32,32,21,28,24,36,25
"D3ZRD3",-1.24661138178869,4.05210744029919,0.452824055003127,0.500996897698935,0.999934106642803,"D3ZRD3",NA,"Pde6d","tr|D3ZRD3|D3ZRD3_RAT Retinal rod rhodopsin-sensitive cGMP 3,5-cyclic phosphodiesterase subunit delta OS=Rattus norvegicus OX=10116 GN=Pde6d PE=1 SV=3",17.332,150,"150",11.981,52682000,43324000,37752000,25948000,24031000,26501000,11456000,10500000,22662000,9155200,13170000,10831000,9437900,6487100,6007700,6625300,2864000,2625000,5665400,2288800,33785000,26475000,33894000,27921000,24541000,30271000,0,0,31235000,0,4,4,4,4,3,3,0,2,2,3
"D3ZRE7",-0.862151839121988,5.2240075665997,0.219960500025245,0.639070017015761,0.999934106642803,"D3ZRE7",NA,"Swap70","tr|D3ZRE7|D3ZRE7_RAT SWAP complex protein (Predicted), isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Swap70 PE=1 SV=1",68.773,585,"585",15.671,162360000,102290000,51197000,0,69003000,34501000,9461000,27933000,0,19469000,4272600,2692000,1347300,0,1815900,907910,248970,735080,0,512340,100130000,74883000,64668000,0,62446000,62970000,0,44438000,0,56012000,5,11,3,0,4,2,2,3,0,3
"D3ZRG7;D3ZRC3",-1.08328018248971,4.11647294440625,0.344405505122211,0.557297252277209,0.999934106642803,"D3ZRG7",NA,"Rbm26","tr|D3ZRG7|D3ZRG7_RAT RNA-binding motif protein 26 OS=Rattus norvegicus OX=10116 GN=Rbm26 PE=1 SV=2;tr|D3ZRC3|D3ZRC3_RAT RNA-binding motif protein 26 OS=Rattus norvegicus OX=10116 GN=Rbm26 PE=1 SV=2",113.54,1007,"1007;993;1060",31.952,16865000,29801000,41314000,15414000,31164000,4537800,3565700,12142000,13475000,7876700,496020,876500,1215100,453370,916590,133460,104870,357110,396330,231670,28086000,32651000,29578000,27501000,30234000,0,0,19010000,21990000,27864000,2,3,6,3,5,0,2,4,5,3
"D3ZRH1",-0.339414336901516,2.74567325240733,0.034514224094579,0.85261725604811,0.999934106642803,"D3ZRH1",NA,"Oxa1l","tr|D3ZRH1|D3ZRH1_RAT OXA1L, mitochondrial inner membrane protein OS=Rattus norvegicus OX=10116 GN=Oxa1l PE=1 SV=1",48.023,433,"433",4.1108,24834000,10071000,11119000,6532700,8414200,7189700,4348600,6897600,6333600,4985300,1773800,719340,794220,466620,601010,513550,310610,492690,452400,356090,9835700,8596300,10938000,7686400,9992600,9580700,0,10524000,8530000,8058600,4,2,4,2,2,2,2,2,2,2
"D3ZRM5",-0.263815530174004,4.5683896689389,0.0208704976545739,0.885132304718976,0.999934106642803,"D3ZRM5",NA,"Rab23","tr|D3ZRM5|D3ZRM5_RAT RAB23, member RAS oncogene family OS=Rattus norvegicus OX=10116 GN=Rab23 PE=4 SV=1",26.633,237,"237",12.101,68094000,38609000,39302000,30204000,35684000,41069000,20162000,20484000,3839500,12658000,4863800,2757800,2807300,2157500,2548800,2933500,1440100,1463200,274250,904170,34077000,32285000,33126000,29419000,33692000,32791000,36828000,27918000,0,35528000,8,5,6,3,6,4,3,6,2,2
"D3ZRN5",-0.237861045339755,7.01326843557015,0.0169703704691825,0.896352518041757,0.999934106642803,"D3ZRN5",NA,"Trove2","tr|D3ZRN5|D3ZRN5_RAT Ro60, Y RNA-binding protein OS=Rattus norvegicus OX=10116 GN=Ro60 PE=1 SV=1",60.042,538,"538",39.8,185060000,274990000,187710000,139610000,124230000,74611000,112150000,71627000,115830000,75176000,6853900,10185000,6952300,5170600,4601100,2763400,4153800,2652800,4289900,2784300,251140000,182770000,188130000,127370000,128210000,167200000,150760000,133520000,135160000,148080000,14,23,22,20,19,10,14,13,15,17
"D3ZRV0;A0A0G2K8D6",-1.79162735711211,2.32258598691794,0.907667638909459,0.34073402102414,0.999934106642803,"D3ZRV0","DCN1-like protein","Dcun1d1","tr|D3ZRV0|D3ZRV0_RAT DCN1-like protein OS=Rattus norvegicus OX=10116 GN=Dcun1d1 PE=1 SV=1;tr|A0A0G2K8D6|A0A0G2K8D6_RAT DCN1-like protein OS=Rattus norvegicus OX=10116 GN=Dcun1d1 PE=1 SV=1",24.059,207,"207;273",7.2916,18705000,13588000,14698000,14867000,0,0,9891600,0,0,0,1558800,1132400,1224900,1238900,0,0,824300,0,0,0,13275000,10302000,12609000,12636000,0,0,13916000,0,0,0,3,3,3,3,0,0,3,0,0,0
"D3ZS06;F1LQT9;Q9Z330-9;Q9Z330;Q9Z330-8;Q9Z330-4;Q9Z330-3;Q9Z330-7;Q9Z330-5;Q9Z330-2",-0.100464329280543,3.94351992908593,0.00303020564230394,0.956100778011371,0.999934106642803,"D3ZS06","DNA (cytosine-5)-methyltransferase;DNA (cytosine-5)-methyltransferase 1","Dnmt1","tr|D3ZS06|D3ZS06_RAT DNA (cytosine-5)-methyltransferase OS=Rattus norvegicus OX=10116 GN=Dnmt1 PE=1 SV=3;tr|F1LQT9|F1LQT9_RAT DNA (cytosine-5)-methyltransferase OS=Rattus norvegicus OX=10116 GN=Dnmt1 PE=1 SV=3;sp|Q9Z330-9|DNMT1_RAT Isoform 9 of DNA (cytosi",182.56,1620,"1620;1621;1504;1622;1333;1370;1391;1399;1411;1541;1413",12.138,18672000,8789600,23144000,34502000,19220000,10417000,14077000,4382200,12784000,8779100,224960,105900,278850,415690,231570,125500,169600,52798,154030,105770,22647000,0,26126000,29534000,21766000,18904000,19789000,0,26728000,26739000,2,0,3,5,4,2,3,0,2,3
"D3ZS72",0.146988760359446,7.69583421629758,0.00648509676041367,0.935815658842756,0.999934106642803,"D3ZS72",NA,"Prex1","tr|D3ZS72|D3ZS72_RAT Phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1 OS=Rattus norvegicus OX=10116 GN=Prex1 PE=1 SV=3",184.39,1643,"1643",112.53,183960000,229850000,215930000,244190000,207390000,187200000,155200000,134620000,212300000,87758000,2271200,2837600,2665800,3014800,2560400,2311200,1916000,1662000,2621000,1083400,234270000,228130000,243580000,262620000,267760000,249580000,259400000,285380000,309150000,248060000,21,25,24,30,30,31,27,27,38,28
"D3ZSA9",0.111934164118567,7.82695102798225,0.00376142475810218,0.951096036555442,0.999934106642803,"D3ZSA9",NA,"Nomo1","tr|D3ZSA9|D3ZSA9_RAT Nodal modulator 1 OS=Rattus norvegicus OX=10116 GN=Nomo1 PE=1 SV=1",133.44,1214,"1214",136.61,202380000,274680000,190850000,338140000,196470000,161660000,157990000,174380000,219680000,113590000,3020600,4099600,2848400,5046900,2932500,2412800,2358000,2602700,3278900,1695300,246580000,282420000,268200000,286330000,287870000,269230000,263140000,319950000,325090000,285200000,23,28,23,40,23,23,24,24,33,27
"D3ZSF3",-1.17138357909094,8.07543612117885,0.401190860409677,0.526474887016893,0.999934106642803,"D3ZSF3",NA,NA,"tr|D3ZSF3|D3ZSF3_RAT Peptidyl-prolyl cis-trans isomerase OS=Rattus norvegicus OX=10116 PE=3 SV=1",16.475,152,"152",8.2259,1.107e+09,922630000,861100000,624420000,812330000,636290000,675320000,31914000,131990000,89739000,138370000,115330000,107640000,78052000,101540000,79536000,84415000,3989200,16499000,11217000,514320000,491680000,467790000,328180000,543170000,487220000,389040000,0,154870000,0,12,11,15,10,9,12,12,0,4,4
"D3ZSF9;B2RZD5",0.300651512277735,5.4134496136484,0.0270943310612647,0.8692560311275,0.999934106642803,"D3ZSF9",NA,"Rpl22l2;LOC688712","tr|D3ZSF9|D3ZSF9_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=4 SV=1;tr|B2RZD5|B2RZD5_RAT RCG41580, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Rpl22l1 PE=2 SV=1",14.441,122,"122;122;122",36.758,94799000,88152000,74866000,33696000,42395000,38050000,66974000,57953000,12084000,30949000,23700000,22038000,18716000,8424000,10599000,9512600,16744000,14488000,3020900,7737200,50752000,50572000,51444000,44811000,42360000,83247000,55806000,51329000,38191000,62632000,9,9,8,4,5,5,5,6,3,3
"D3ZSP1;D4A8M5",-0.217843499509425,5.87474065075352,0.0142368255526897,0.905023289218324,0.999934106642803,"D3ZSP1",NA,"LOC100361838;Snrpep2","tr|D3ZSP1|D3ZSP1_RAT Small nuclear ribonucleoprotein E OS=Rattus norvegicus OX=10116 GN=Snrpe PE=3 SV=1;tr|D4A8M5|D4A8M5_RAT Small nuclear ribonucleoprotein E OS=Rattus norvegicus OX=10116 PE=3 SV=1",10.76,92,"92;92",42.544,193960000,178390000,164440000,84431000,104550000,98421000,77607000,83957000,44735000,54670000,38793000,35679000,32888000,16886000,20909000,19684000,15521000,16791000,8947000,10934000,81244000,70906000,107390000,64507000,72280000,94150000,59678000,73658000,0,107020000,7,8,13,9,7,8,10,7,5,7
"D3ZT03;A0A0U1RRY8;A0A0U1RRS6",1.29769343658027,1.32770041279328,0.489506982821325,0.484147310558822,0.999934106642803,"D3ZT03",NA,"Upf2","tr|D3ZT03|D3ZT03_RAT UPF2, regulator of nonsense mediated mRNA decay OS=Rattus norvegicus OX=10116 GN=Upf2 PE=1 SV=3;tr|A0A0U1RRY8|A0A0U1RRY8_RAT UPF2, regulator of nonsense mediated mRNA decay (Fragment) OS=Rattus norvegicus OX=10116 GN=Upf2 PE=1 SV=1;tr|",148.59,1272,"1272;499;574",3.331,0,4562300,0,4182900,6546500,2421400,3213300,4285600,4726700,1292100,0,67093,0,61513,96272,35609,47255,63024,69511,19002,0,0,0,0,9074100,0,5269300,8766000,8199900,0,0,0,0,0,2,2,2,2,2,0
"D3ZT71",-0.478498437276548,5.24630466176072,0.0684410036155432,0.793620348236652,0.999934106642803,"D3ZT71",NA,"Bcl2l13","tr|D3ZT71|D3ZT71_RAT BCL2-like 13 OS=Rattus norvegicus OX=10116 GN=Bcl2l13 PE=1 SV=3",46.734,434,"434",25.396,61374000,79816000,68540000,56284000,45868000,32389000,21907000,18883000,16486000,9576700,3835900,4988500,4283800,3517700,2866800,2024300,1369200,1180200,1030300,598540,51737000,67248000,65076000,40254000,53251000,52270000,43019000,42608000,32329000,26434000,7,8,9,9,6,5,4,5,2,4
"D3ZT90",-0.685888817570174,4.66799221684156,0.139957197991812,0.708323566980018,0.999934106642803,"D3ZT90",NA,"Gcdh","tr|D3ZT90|D3ZT90_RAT Glutaryl-CoA dehydrogenase OS=Rattus norvegicus OX=10116 GN=Gcdh PE=1 SV=1",49.713,447,"447",18.851,59496000,53591000,61796000,37918000,49591000,10910000,20782000,16917000,15242000,12070000,3305300,2977300,3433100,2106600,2755100,606090,1154500,939840,846790,670550,40332000,40435000,36759000,35042000,44330000,0,24986000,30500000,29859000,35401000,7,6,7,5,7,3,4,3,2,2
"D3ZTB5",-0.290471055055105,4.88902650489057,0.0252935327415272,0.873637827223826,0.999934106642803,"D3ZTB5",NA,"S100a13","tr|D3ZTB5|D3ZTB5_RAT S100 calcium-binding protein A13 OS=Rattus norvegicus OX=10116 GN=S100a13 PE=1 SV=2",11.198,98,"98",10.222,47505000,44784000,71566000,36425000,36672000,29113000,21869000,22157000,34915000,24229000,7917500,7464000,11928000,6070900,6112100,4852100,3644800,3692900,5819100,4038100,30884000,33062000,66506000,37454000,37005000,32536000,26617000,30085000,38675000,37374000,2,2,4,2,2,2,2,2,2,2
"D3ZTJ0;A0A0G2JUM3",-1.74688873471157,2.29376204396587,0.865309891983557,0.352257009629992,0.999934106642803,"D3ZTJ0","Protein XRP2","Rp2","tr|D3ZTJ0|D3ZTJ0_RAT Protein XRP2 OS=Rattus norvegicus OX=10116 GN=Rp2 PE=1 SV=3;tr|A0A0G2JUM3|A0A0G2JUM3_RAT RP2 activator of ARL3 GTPase OS=Rattus norvegicus OX=10116 GN=Rp2 PE=1 SV=1",39.32,348,"348;409",8.9418,15935000,19081000,7631200,9899300,7064400,4642200,6859600,4929100,4333000,2929100,1062300,1272100,508750,659950,470960,309480,457300,328610,288870,195270,9120300,10628000,8740100,11053000,7949400,5551300,8409500,0,0,0,4,3,2,2,2,2,2,0,0,0
"D3ZTT7",-0.102152608166266,7.19770258919464,0.0031328829853592,0.955363983417569,0.999934106642803,"D3ZTT7",NA,"Sun2","tr|D3ZTT7|D3ZTT7_RAT Sad1 and UNC84 domain-containing 2 OS=Rattus norvegicus OX=10116 GN=Sun2 PE=1 SV=1",81.526,730,"730",109.19,165810000,290090000,233300000,221310000,167430000,76699000,80490000,61224000,103780000,47297000,4737500,8288400,6665700,6323100,4783700,2191400,2299700,1749300,2965100,1351300,171330000,190490000,204460000,202050000,186820000,165780000,177170000,167080000,200980000,167360000,15,24,21,24,21,13,12,13,16,12
"D3ZTV7;A0A0G2JT90",-0.322761918392452,1.37645354291296,0.0312175443526712,0.859755923517507,0.999934106642803,"D3ZTV7",NA,"Ash2l","tr|D3ZTV7|D3ZTV7_RAT ASH2-like histone lysine methyltransferase complex subunit OS=Rattus norvegicus OX=10116 GN=Ash2l PE=1 SV=1;tr|A0A0G2JT90|A0A0G2JT90_RAT ASH2-like histone lysine methyltransferase complex subunit OS=Rattus norvegicus OX=10116 GN=Ash2l",68.227,623,"623;629",23.519,8328400,12271000,10963000,8042100,12955000,9769800,8606800,7420900,3259400,7379600,277610,409040,365420,268070,431840,325660,286890,247360,108650,245990,0,0,0,0,18038000,0,14319000,0,0,0,0,0,0,0,3,2,2,2,0,2
"D3ZTW7",-0.184080858476047,2.04444413222716,0.0101685662716875,0.919678021668644,0.999934106642803,"D3ZTW7",NA,"Atpaf2","tr|D3ZTW7|D3ZTW7_RAT ATP synthase mitochondrial F1 complex assembly factor 2 OS=Rattus norvegicus OX=10116 GN=Atpaf2 PE=1 SV=1",34.192,298,"298",6.0325,19305000,22240000,6966700,6010000,5291100,4449600,8092900,3761600,4816700,7978400,1206600,1390000,435420,375620,330700,278100,505800,235100,301040,498650,14942000,12536000,0,0,0,0,9592500,0,0,14161000,2,3,2,0,2,0,2,0,2,2
"D3ZTX0",-0.205194125218524,6.9254099738263,0.0126328133998649,0.910509594011169,0.999934106642803,"D3ZTX0","Transmembrane emp24 domain-containing protein 7","Tmed7","sp|D3ZTX0|TMED7_RAT Transmembrane emp24 domain-containing protein 7 OS=Rattus norvegicus OX=10116 GN=Tmed7 PE=1 SV=1",25.479,226,"226",56.386,297470000,190410000,192160000,139970000,138610000,131870000,133170000,89363000,115240000,68092000,24789000,15868000,16013000,11664000,11551000,10989000,11098000,7446900,9603600,5674300,192240000,164520000,160320000,140760000,159600000,169250000,129020000,125850000,135810000,139980000,16,11,14,9,8,10,14,12,8,8
"D3ZU48",0.487020648164427,3.15868784632657,0.0708891423938987,0.790046562263799,0.999934106642803,"D3ZU48",NA,"LOC102556972","tr|D3ZU48|D3ZU48_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=1 SV=3",44.391,401,"401",14.846,8789800,15198000,9234500,8492300,12003000,7334700,7493100,6383400,7373500,4862400,439490,759890,461730,424620,600140,366740,374660,319170,368680,243120,0,11488000,12797000,10134000,12365000,11598000,13619000,13866000,12697000,12826000,0,3,2,2,3,2,2,2,2,2
"D3ZU51",-1.06295120863771,1.32929494689956,0.331877864648689,0.564555419962276,0.999934106642803,"D3ZU51",NA,"Rpp30","tr|D3ZU51|D3ZU51_RAT Ribonuclease P/MRP subunit p30 OS=Rattus norvegicus OX=10116 GN=Rpp30 PE=1 SV=1",29.485,268,"268",8.6572,17046000,20468000,3000500,12489000,9979900,2241700,8658600,0,2880100,1508300,1136400,1364500,200040,832600,665330,149440,577240,0,192010,100560,0,0,0,11588000,9822700,0,10097000,0,0,0,3,3,0,2,2,0,2,4,2,0
"D3ZU64",-1.84587723203102,2.67018226568899,0.960149442238233,0.327149228799808,0.999934106642803,"D3ZU64",NA,"Vps37b","tr|D3ZU64|D3ZU64_RAT VPS37B subunit of ESCRT-I OS=Rattus norvegicus OX=10116 GN=Vps37b PE=1 SV=1",31.111,285,"285",15.213,20738000,19519000,17336000,7219400,17645000,5537000,15039000,7177300,6535600,5021400,1481300,1394200,1238300,515670,1260400,395500,1074200,512660,466830,358670,14283000,12711000,17551000,0,17877000,0,17196000,0,0,0,3,4,3,0,3,2,4,0,0,0
"D3ZU74;Q6AZ35;G3V9V3;Q62871-3;Q62871-2;Q62871;Q13409-3;Q13409-7;Q13409-2;Q13409;Q13409-6;Q13409-5",0.423995502226638,8.36424094903141,0.0537900139094443,0.816594913219541,0.999934106642803,"D3ZU74","Cytoplasmic dynein 1 intermediate chain 2","Dync1i2;DYNC1I2","tr|D3ZU74|D3ZU74_RAT Cytoplasmic dynein 1 intermediate chain 2 OS=Rattus norvegicus OX=10116 GN=Dync1i2 PE=1 SV=1;tr|Q6AZ35|Q6AZ35_RAT Cytoplasmic dynein 1 intermediate chain 2 OS=Rattus norvegicus OX=10116 GN=Dync1i2 PE=1 SV=1;tr|G3V9V3|G3V9V3_RAT Cytopla",68.362,612,"612;632;638;612;632;638;612;630;632;638;611;637",270.05,216590000,357560000,392850000,347030000,301410000,340780000,293210000,263720000,272770000,130890000,10829000,17878000,19643000,17351000,15070000,17039000,14660000,13186000,13638000,6544400,301770000,348840000,396960000,361430000,359590000,421430000,460960000,504710000,508070000,446340000,16,22,21,22,25,22,22,23,26,15
"D3ZU83",0.799922434988746,3.63096328528061,0.189734243582951,0.663137896338192,0.999934106642803,"D3ZU83",NA,"Ergic3","tr|D3ZU83|D3ZU83_RAT ERGIC and golgi 3 OS=Rattus norvegicus OX=10116 GN=Ergic3 PE=1 SV=1",43.223,383,"383",6.1442,23170000,24657000,20434000,4673300,15327000,15283000,14717000,17128000,7970500,10912000,1782300,1896700,1571900,359480,1179000,1175600,1132100,1317500,613120,839390,13229000,12226000,14436000,0,16759000,17142000,18150000,24998000,15806000,21344000,3,3,3,0,4,3,3,4,4,3
"D3ZUB0",0.462868048867959,6.07322891372366,0.0640613985552345,0.800188208600861,0.999934106642803,"D3ZUB0",NA,"Rcn1","tr|D3ZUB0|D3ZUB0_RAT Reticulocalbin 1 OS=Rattus norvegicus OX=10116 GN=Rcn1 PE=1 SV=1",38.09,325,"325",36.642,102430000,79713000,91120000,96830000,86899000,47624000,92017000,79183000,81362000,52730000,6828800,5314200,6074600,6455400,5793300,3174900,6134500,5278900,5424100,3515300,61157000,59791000,79344000,79802000,75753000,77451000,105940000,112040000,95621000,92703000,11,8,13,11,10,8,10,9,7,9
"D3ZUB7",-0.664664989485093,3.68467334999287,0.131503766084407,0.716877949766761,0.999934106642803,"D3ZUB7",NA,"Anapc4","tr|D3ZUB7|D3ZUB7_RAT Anaphase-promoting complex subunit 4 OS=Rattus norvegicus OX=10116 GN=Anapc4 PE=1 SV=1",91.776,807,"807",13.445,0,18956000,24713000,24447000,17816000,5289900,13074000,6027800,25331000,1606100,0,512320,667920,660730,481510,142970,353360,162910,684620,43409,0,19518000,26532000,25972000,27210000,0,28590000,0,33708000,0,0,5,4,5,4,0,4,2,8,0
"D3ZUC9",-0.0365883231680235,4.93911669074324,0.000401984523616797,0.984003843951034,0.999934106642803,"D3ZUC9",NA,"Oxsr1","tr|D3ZUC9|D3ZUC9_RAT Oxidative stress-responsive kinase 1 OS=Rattus norvegicus OX=10116 GN=Oxsr1 PE=1 SV=1",58.204,527,"527",16.192,60801000,46343000,27784000,31033000,23724000,28793000,30271000,24598000,33075000,8928700,2533400,1930900,1157700,1293000,988490,1199700,1261300,1024900,1378100,372030,49433000,40225000,38938000,32107000,34357000,38428000,45525000,35921000,41140000,26965000,9,7,6,7,5,7,6,8,8,5
"D3ZUD8",0.321352319866075,6.22340682585379,0.03094589570342,0.860361148494176,0.999934106642803,"D3ZUD8",NA,"Tm9sf3","tr|D3ZUD8|D3ZUD8_RAT Transmembrane 9 superfamily member OS=Rattus norvegicus OX=10116 GN=Tm9sf3 PE=1 SV=2",69.968,609,"609",32.325,98369000,126340000,62238000,88324000,66152000,69023000,72534000,54291000,48138000,29374000,5464900,7019100,3457700,4906900,3675100,3834600,4029700,3016200,2674300,1631900,82900000,92757000,86170000,71705000,83719000,117930000,101100000,120040000,92179000,83284000,8,8,4,10,8,7,12,8,9,5
"D3ZUF9;A0A0G2K6D5",-0.0155311954769614,6.43289073561579,7.24341941633708e-05,0.99320942367455,0.999934106642803,"D3ZUF9",NA,"Pitrm1","tr|D3ZUF9|D3ZUF9_RAT Pitrilysin metallepetidase 1 (Predicted) OS=Rattus norvegicus OX=10116 GN=Pitrm1 PE=1 SV=1;tr|A0A0G2K6D5|A0A0G2K6D5_RAT Pitrilysin metallopeptidase 1 OS=Rattus norvegicus OX=10116 GN=Pitrm1 PE=1 SV=1",108.54,954,"954;1035",45.165,77341000,140460000,127460000,134070000,79732000,56132000,53399000,44090000,72511000,34541000,1459300,2650200,2405000,2529500,1504400,1059100,1007500,831890,1368100,651710,105310000,109170000,112920000,116360000,102060000,101020000,102410000,117110000,103500000,108490000,9,19,18,18,13,12,13,12,17,13
"D3ZUJ8",0.654308516320618,2.93081954157931,0.127471874323575,0.72106782331837,0.999934106642803,"D3ZUJ8",NA,"Tmtc3","tr|D3ZUJ8|D3ZUJ8_RAT Transmembrane O-mannosyltransferase targeting cadherins 3 OS=Rattus norvegicus OX=10116 GN=Tmtc3 PE=1 SV=1",104.06,920,"920",4.8285,2374000,0,3607500,21559000,12485000,0,11724000,2481600,10374000,6532500,55210,0,83896,501370,290350,0,272660,57711,241260,151920,0,0,0,18464000,18838000,0,21461000,0,19644000,16839000,0,0,0,4,3,0,3,0,4,3
"D3ZUP5",-1.56901652547927,3.24989706375939,0.705455618145876,0.400956577105631,0.999934106642803,"D3ZUP5",NA,"Brk1","tr|D3ZUP5|D3ZUP5_RAT BRICK1 subunit of SCAR/WAVE actin nucleating complex OS=Rattus norvegicus OX=10116 GN=Brk1 PE=1 SV=1",8.7608,75,"75",2.8272,28004000,19769000,21269000,17529000,17822000,9625200,3271400,8849300,13189000,9282900,4667400,3294800,3544800,2921500,2970300,1604200,545230,1474900,2198200,1547200,20114000,14729000,20130000,17420000,16989000,0,0,0,14231000,15531000,2,2,2,2,2,2,0,0,2,2
"D3ZUT9",-0.288725254883649,3.95408886775164,0.0249909398208885,0.874389639320522,0.999934106642803,"D3ZUT9",NA,"Ints3","tr|D3ZUT9|D3ZUT9_RAT Integrator complex subunit 3 OS=Rattus norvegicus OX=10116 GN=Ints3 PE=1 SV=1",117.89,1041,"1041",51.736,14143000,21284000,21693000,23355000,54612000,4676100,12798000,6375600,8777400,3875800,266840,401590,409310,440670,1030400,88228,241470,120290,165610,73129,0,23171000,25246000,27358000,31461000,0,30919000,25813000,30226000,0,2,3,5,4,7,0,3,2,2,2
"D3ZUX5",-0.337305071376148,6.46504726066837,0.0340874883565842,0.853520843963145,0.999934106642803,"D3ZUX5",NA,"Chchd3","tr|D3ZUX5|D3ZUX5_RAT MICOS complex subunit OS=Rattus norvegicus OX=10116 GN=Chchd3 PE=1 SV=1",26.434,227,"227",39.539,203220000,213070000,157090000,120490000,159070000,84416000,71357000,46872000,54976000,51883000,15632000,16390000,12084000,9268300,12236000,6493500,5489000,3605500,4228900,3991000,117360000,114900000,140060000,112900000,134270000,95130000,116670000,87588000,92562000,91992000,16,11,12,10,11,9,10,6,7,9
"D3ZUX7",-0.676944133009728,6.02597734071991,0.136363199015549,0.711923592036385,0.999934106642803,"D3ZUX7",NA,"Acsf3","tr|D3ZUX7|D3ZUX7_RAT Acyl-CoA synthetase family member 3 OS=Rattus norvegicus OX=10116 GN=Acsf3 PE=1 SV=1",65.265,583,"583",57.378,115330000,147480000,99915000,94172000,79109000,46086000,59410000,54129000,21475000,13274000,3034900,3881000,2629300,2478200,2081800,1212800,1563400,1424500,565130,349320,122370000,124350000,95405000,76177000,85109000,83912000,63182000,73355000,43064000,47159000,11,15,12,13,12,10,15,9,5,4
"D3ZUY8",0.0386878425047101,9.4696703041162,0.000449440254998114,0.983086109485784,0.999934106642803,"D3ZUY8",NA,"Ap2a1","tr|D3ZUY8|D3ZUY8_RAT AP-2 complex subunit alpha OS=Rattus norvegicus OX=10116 GN=Ap2a1 PE=1 SV=1",107.67,977,"977",245.7,780230000,1195400000,1068600000,829560000,671380000,533150000,461220000,509340000,465440000,286210000,14721000,22555000,20163000,15652000,12667000,10059000,8702300,9610200,8781900,5400200,817320000,894250000,897740000,926200000,8.6e+08,843690000,875620000,922910000,987850000,826310000,38,52,51,53,49,40,40,47,45,45
"D3ZV91",-0.538838883351542,4.39722376956566,0.0866853104342588,0.768434165158507,0.999934106642803,"D3ZV91",NA,"L3hypdh","tr|D3ZV91|D3ZV91_RAT Similar to RIKEN cDNA 2810055F11 (Predicted) OS=Rattus norvegicus OX=10116 GN=L3hypdh PE=1 SV=1",37.914,354,"354",27.06,49598000,54980000,41745000,42846000,45228000,7328100,14223000,12582000,9277600,6001800,2755400,3054400,2319200,2380300,2512700,407120,790150,699000,515420,333440,30461000,31971000,30878000,30898000,32603000,21285000,21559000,24469000,22197000,17056000,11,6,8,8,9,2,3,5,2,4
