"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"P61751",-0.00927526797110965,7.26040164622746,5.43237037816877e-05,0.994119275749689,0.999991107051563,"P61751","ADP-ribosylation factor 4","Arf4","sp|P61751|ARF4_RAT ADP-ribosylation factor 4 OS=Rattus norvegicus OX=10116 GN=Arf4 PE=2 SV=2",20.396,180,"180",38.848,319470000,245040000,218420000,1.7e+08,172240000,205280000,174210000,141390000,128610000,105920000,31947000,24504000,21842000,1.7e+07,17224000,20528000,17421000,14139000,12861000,10592000,212100000,180160000,2.11e+08,171090000,191280000,234330000,187730000,180060000,185980000,159930000,15,8,11,7,8,10,8,7,5,8
"P61765;P61765-2",0.149729094993932,5.10647504616461,0.0141499455611215,0.905312161116108,0.999991107051563,"P61765","Syntaxin-binding protein 1","Stxbp1","sp|P61765|STXB1_RAT Syntaxin-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Stxbp1 PE=1 SV=1;sp|P61765-2|STXB1_RAT Isoform 2 of Syntaxin-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Stxbp1",67.568,594,"594;603",18.653,29857000,78011000,39070000,24790000,30338000,41411000,30499000,18023000,17943000,16628000,963130,2516500,1260300,799690,978660,1335800,983820,581380,578820,536400,38978000,47784000,43412000,31065000,43840000,57898000,53951000,40583000,34332000,37891000,5,12,7,5,6,6,8,6,6,10
"P61805",0.220474920149754,5.76346185810354,0.0306643252976651,0.860991376357062,0.999991107051563,"P61805","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1","Dad1","sp|P61805|DAD1_RAT Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Rattus norvegicus OX=10116 GN=Dad1 PE=3 SV=3",12.497,113,"113",11.524,71354000,75528000,78516000,56022000,67705000,64539000,57061000,42347000,29039000,48771000,14271000,15106000,15703000,11204000,13541000,12908000,11412000,8469400,5807800,9754200,60471000,50534000,74675000,59349000,70039000,71497000,64236000,65125000,60862000,100220000,7,8,9,4,8,5,6,6,4,5
"P61972",-0.923305970916467,5.9943918729405,0.529361678667393,0.466875346685438,0.999991107051563,"P61972","Nuclear transport factor 2","Nutf2","sp|P61972|NTF2_RAT Nuclear transport factor 2 OS=Rattus norvegicus OX=10116 GN=Nutf2 PE=1 SV=1",14.478,127,"127",54.368,210050000,166780000,157860000,120710000,81872000,27786000,25075000,41607000,36924000,23819000,30008000,23826000,22551000,17244000,11696000,3969400,3582100,5943900,5274800,3402700,121180000,98020000,128620000,84469000,91749000,56350000,39688000,61259000,58234000,57374000,10,7,10,9,5,5,5,7,2,6
"P61983",-0.0301026822594773,8.08645021734986,0.000572189256636574,0.980916040058927,0.999991107051563,"P61983","14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed","Ywhag","sp|P61983|1433G_RAT 14-3-3 protein gamma OS=Rattus norvegicus OX=10116 GN=Ywhag PE=1 SV=2",28.302,247,"247",323.31,433160000,436940000,513340000,350370000,322180000,334740000,391240000,98957000,223100000,186650000,27073000,27309000,32083000,21898000,20136000,20921000,24453000,6184800,13944000,11665000,309450000,302900000,402200000,292830000,416870000,353080000,414710000,235990000,313710000,350440000,21,15,21,14,17,12,18,7,9,12
"P62138;A0A0G2JYS8",0.271487949375293,6.91689269536548,0.0464727674871007,0.829318706844851,0.999991107051563,"P62138","Serine/threonine-protein phosphatase PP1-alpha catalytic subunit","Ppp1ca","sp|P62138|PP1A_RAT Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Rattus norvegicus OX=10116 GN=Ppp1ca PE=1 SV=1;tr|A0A0G2JYS8|A0A0G2JYS8_RAT Serine/threonine-protein phosphatase OS=Rattus norvegicus OX=10116 GN=Ppp1ca PE=1 SV=1",37.512,330,"330;317",42.2,249320000,195130000,135640000,143520000,107990000,126700000,184920000,121600000,110100000,67424000,13851000,10841000,7535400,7973400,5999600,7038800,10273000,6755500,6116900,3745800,143660000,149030000,111270000,153080000,130800000,153150000,183270000,202800000,147990000,132330000,17,13,14,11,8,12,14,9,11,11
"P62142",0.0196638323126989,9.02086782580161,0.000244157545538359,0.987533129040078,0.999991107051563,"P62142","Serine/threonine-protein phosphatase PP1-beta catalytic subunit","Ppp1cb","sp|P62142|PP1B_RAT Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Rattus norvegicus OX=10116 GN=Ppp1cb PE=1 SV=3",37.186,327,"327;58;58;58",239.19,1.129e+09,984950000,6.28e+08,686340000,592370000,512110000,722440000,482350000,389130000,328530000,66414000,57938000,36941000,40373000,34845000,30124000,42497000,28373000,22890000,19325000,647870000,646380000,619920000,690970000,635460000,624880000,733190000,669660000,596300000,618470000,60,54,47,47,46,37,55,36,29,37
"P62193",-0.112205553654655,8.67353515883077,0.00794797449951401,0.928961578093777,0.999991107051563,"P62193","26S protease regulatory subunit 4","Psmc1","sp|P62193|PRS4_RAT 26S proteasome regulatory subunit 4 OS=Rattus norvegicus OX=10116 GN=Psmc1 PE=1 SV=1",49.184,440,"440",233.73,556480000,728710000,550290000,543720000,414890000,377860000,372890000,287490000,353710000,233970000,22259000,29148000,22012000,21749000,16596000,15114000,14915000,11500000,14149000,9358700,698110000,492460000,565770000,477750000,428520000,516640000,469890000,502930000,462270000,481180000,27,43,34,40,33,34,35,30,32,23
"P62198",-0.00544328007606678,8.51187160639504,1.87093324757852e-05,0.996548818071791,0.999991107051563,"P62198","26S protease regulatory subunit 8","Psmc5","sp|P62198|PRS8_RAT 26S proteasome regulatory subunit 8 OS=Rattus norvegicus OX=10116 GN=Psmc5 PE=1 SV=1",45.626,406,"406;32",184.85,703630000,755750000,584440000,526680000,491130000,323870000,386130000,311410000,357590000,161090000,29318000,31489000,24352000,21945000,20464000,13495000,16089000,12975000,14900000,6712100,431410000,466530000,432040000,480080000,487080000,407290000,469800000,503510000,460400000,418500000,51,53,51,48,46,37,36,38,41,33
"P62246;A0A0G2K6I0;D3ZLL8;D3ZZC7;D3ZS61",0.185784803699079,8.87635724053,0.0217799915411404,0.882673878573318,0.999991107051563,"P62246","40S ribosomal protein S15a","Rps15a;LOC691716;Rps15al2;LOC100364191","sp|P62246|RS15A_RAT 40S ribosomal protein S15a OS=Rattus norvegicus OX=10116 GN=Rps15a PE=1 SV=2;tr|A0A0G2K6I0|A0A0G2K6I0_RAT Similar to ribosomal protein S15a OS=Rattus norvegicus OX=10116 GN=LOC691716 PE=3 SV=1;tr|D3ZLL8|D3ZLL8_RAT 40S ribosomal protein",14.839,130,"130;127;130;130;130;74;127;130",323.31,967650000,735060000,686070000,500810000,512150000,653500000,433090000,471670000,483400000,486500000,120960000,91883000,85759000,62601000,64019000,81688000,54136000,58959000,60425000,60812000,644920000,513640000,626550000,479860000,495490000,667490000,491840000,588870000,542400000,806600000,37,31,38,23,28,31,23,20,21,24
"P62260",-0.153126709325881,12.4809694206274,0.0147991010562249,0.903174980956324,0.999991107051563,"P62260","14-3-3 protein epsilon","Ywhae","sp|P62260|1433E_RAT 14-3-3 protein epsilon OS=Rattus norvegicus OX=10116 GN=Ywhae PE=1 SV=1",29.174,255,"255",323.31,1.299e+10,1.1865e+10,9537300000,9228700000,8841700000,6227100000,5186500000,4302400000,6446700000,4365900000,764100000,697930000,561020000,542860000,520100000,366300000,305090000,253080000,379220000,256820000,7604500000,8309500000,7308700000,7219700000,7363600000,6878300000,6398500000,6131900000,7185100000,6980500000,350,333,327,279,315,314,323,254,255,232
"P62275",-0.280832692863731,5.55130602913678,0.0497219711065711,0.823547772695257,0.999991107051563,"P62275","40S ribosomal protein S29","Rps29","sp|P62275|RS29_RAT 40S ribosomal protein S29 OS=Rattus norvegicus OX=10116 GN=Rps29 PE=1 SV=2",6.6767,56,"56",9.174,171380000,66849000,98279000,36535000,40330000,66606000,14428000,61530000,44387000,39331000,85688000,33425000,49139000,18268000,20165000,33303000,7213900,30765000,22193000,19666000,95272000,37246000,107340000,35220000,47511000,63583000,0,60887000,59429000,78243000,10,7,5,6,6,4,3,6,3,4
"P62282;Q6PDV9",-0.0914102308378549,9.02739619767192,0.00527538507946236,0.942099084051835,0.999991107051563,"P62282","40S ribosomal protein S11","Rps11","sp|P62282|RS11_RAT 40S ribosomal protein S11 OS=Rattus norvegicus OX=10116 GN=Rps11 PE=1 SV=3;tr|Q6PDV9|Q6PDV9_RAT Ribosomal protein S11 OS=Rattus norvegicus OX=10116 GN=Rps11 PE=2 SV=1",18.431,158,"158;158",118.71,1112700000,822910000,662960000,691270000,659020000,664500000,478060000,429060000,483700000,378150000,111270000,82291000,66296000,69127000,65902000,66450000,47806000,42906000,48370000,37815000,636800000,655370000,693840000,706010000,689430000,762010000,533570000,526710000,623840000,686410000,34,30,31,20,30,29,25,19,22,23
"P62332",0.0125366247447415,6.22474917698872,9.92423566775827e-05,0.9920515689263,0.999991107051563,"P62332","ADP-ribosylation factor 6","Arf6","sp|P62332|ARF6_RAT ADP-ribosylation factor 6 OS=Rattus norvegicus OX=10116 GN=Arf6 PE=1 SV=2",20.082,175,"175",52.383,165020000,150990000,98052000,91966000,85416000,123390000,49973000,64305000,59953000,52505000,20628000,18873000,12257000,11496000,10677000,15424000,6246700,8038200,7494200,6563200,98013000,93851000,96139000,91761000,87872000,116130000,96605000,81513000,81051000,90355000,15,12,11,7,8,10,6,8,6,5
"P62630;M0R757;F1M6C2",-0.0323009487978727,13.9563713963205,0.000658807714886439,0.979522746079535,0.999991107051563,"P62630","Elongation factor 1-alpha 1;Elongation factor 1-alpha","Eef1a1;LOC100360413;LOC100360150","sp|P62630|EF1A1_RAT Elongation factor 1-alpha 1 OS=Rattus norvegicus OX=10116 GN=Eef1a1 PE=2 SV=1;tr|M0R757|M0R757_RAT Elongation factor 1-alpha OS=Rattus norvegicus OX=10116 GN=LOC100360413 PE=3 SV=1;tr|F1M6C2|F1M6C2_RAT Tr-type G domain-containing protei",50.113,462,"462;462;410",323.31,2.9098e+10,3.033e+10,2.3883e+10,1.9475e+10,1.8591e+10,1.7043e+10,1.4109e+10,1.4863e+10,1.3988e+10,1.0335e+10,1385600000,1444300000,1137300000,927380000,885300000,811560000,671840000,707750000,666100000,492160000,2.3458e+10,1.913e+10,2.2491e+10,1.8155e+10,1.7681e+10,2.0844e+10,2.0944e+10,2.2013e+10,1.7615e+10,1.6051e+10,613,653,555,516,502,653,533,658,537,491
"P62634",-0.154709514029823,6.6271785560048,0.0151064788983197,0.902179620593614,0.999991107051563,"P62634","Cellular nucleic acid-binding protein","Cnbp","sp|P62634|CNBP_RAT Cellular nucleic acid-binding protein OS=Rattus norvegicus OX=10116 GN=Cnbp PE=2 SV=1",19.463,177,"177;24",64.229,210440000,222900000,128530000,130780000,144190000,136540000,90586000,86331000,50153000,58546000,16188000,17146000,9887000,10060000,11091000,10503000,6968200,6640900,3857900,4503600,136950000,132840000,128150000,120140000,135830000,155350000,134680000,86827000,104310000,99177000,6,10,7,5,7,5,5,6,4,3
"P62718;F1M0K6",0.118443663297563,8.14301685501228,0.00885602674137145,0.925024584904698,0.999991107051563,"P62718","60S ribosomal protein L18a","Rpl18a;RGD1565566","sp|P62718|RL18A_RAT 60S ribosomal protein L18a OS=Rattus norvegicus OX=10116 GN=Rpl18a PE=2 SV=1;tr|F1M0K6|F1M0K6_RAT 60S ribosomal protein L18a OS=Rattus norvegicus OX=10116 PE=3 SV=2",20.732,176,"176;174",62.266,509570000,3.86e+08,398570000,245550000,259480000,3.8e+08,300760000,286270000,262540000,158950000,56619000,42889000,44285000,27284000,28831000,42222000,33418000,31808000,29171000,17661000,359060000,316100000,364980000,327350000,334700000,412770000,316400000,332140000,386510000,377130000,21,17,23,14,17,27,20,27,17,16
"P62744",-0.0214236916322566,5.68506060070101,0.000289815639889932,0.986417491247562,0.999991107051563,"P62744","AP-2 complex subunit sigma","Ap2s1","sp|P62744|AP2S1_RAT AP-2 complex subunit sigma OS=Rattus norvegicus OX=10116 GN=Ap2s1 PE=1 SV=1",17.018,142,"142",11.957,100470000,92716000,82272000,63102000,63220000,64955000,28908000,29844000,60556000,42376000,16745000,15453000,13712000,10517000,10537000,10826000,4818000,4974000,10093000,7062700,63742000,58938000,76329000,64995000,61524000,70284000,44713000,61119000,70014000,70496000,10,9,8,4,6,7,3,4,5,6
"P62775",-0.150565768142645,6.58855630586007,0.0143084529420111,0.904785803157159,0.999991107051563,"P62775","Myotrophin","Mtpn","sp|P62775|MTPN_RAT Myotrophin OS=Rattus norvegicus OX=10116 GN=Mtpn PE=1 SV=2",12.861,118,"118",177.22,156750000,168340000,193340000,129200000,143550000,120050000,70738000,80990000,119750000,15815000,26124000,28057000,32223000,21534000,23926000,20008000,11790000,13498000,19959000,2635800,118210000,112730000,155430000,126320000,123290000,128760000,90590000,110110000,159970000,77481000,7,11,12,8,9,10,6,6,5,4
"P62804",-0.41922897628171,14.2558590034744,0.110590455023321,0.739472910003455,0.999991107051563,"P62804","Histone H4;Osteogenic growth peptide","Hist1h4b","sp|P62804|H4_RAT Histone H4 OS=Rattus norvegicus OX=10116 GN=H4c2 PE=1 SV=2",11.367,103,"103;19",323.31,4.8985e+10,3.7909e+10,3.2228e+10,1.9617e+10,3.6444e+10,3.4899e+10,1.142e+10,1.5791e+10,1.7551e+10,1.2339e+10,8164100000,6318100000,5371400000,3269500000,6074100000,5816400000,1903400000,2631800000,2925200000,2056600000,3.2373e+10,2.3524e+10,3.5315e+10,2.2973e+10,2.6324e+10,2.7139e+10,1.2991e+10,2.2065e+10,1.9701e+10,2.1848e+10,442,330,458,363,290,368,336,316,294,307
"P62815",-0.170577947462932,7.76439719735967,0.0183624297755297,0.892210205349314,0.999991107051563,"P62815","V-type proton ATPase subunit B, brain isoform","Atp6v1b2","sp|P62815|VATB2_RAT V-type proton ATPase subunit B, brain isoform OS=Rattus norvegicus OX=10116 GN=Atp6v1b2 PE=1 SV=1",56.55,511,"511;611",101.83,285190000,484250000,330990000,290350000,262580000,187470000,191120000,153840000,168860000,84542000,11408000,19370000,13239000,11614000,10503000,7498700,7644700,6153800,6754400,3381700,373430000,272730000,303920000,254700000,240590000,2.52e+08,237090000,269500000,266810000,243420000,22,37,37,32,32,24,30,28,27,19
"P62828;Q66H11;Q8K586",-0.346512629215732,10.3100655419779,0.0756369775959194,0.783299507889896,0.999991107051563,"P62828","GTP-binding nuclear protein Ran;GTP-binding nuclear protein Ran, testis-specific isoform","Ran;RGD1306195;Rasl2-9","sp|P62828|RAN_RAT GTP-binding nuclear protein Ran OS=Rattus norvegicus OX=10116 GN=Ran PE=1 SV=3;tr|Q66H11|Q66H11_RAT GTP-binding nuclear protein Ran OS=Rattus norvegicus OX=10116 GN=RGD1306195 PE=2 SV=1;sp|Q8K586|RANT_RAT GTP-binding nuclear protein Ran,",24.423,216,"216;216;216",323.31,2826800000,2412600000,1918500000,1633200000,1376200000,1257100000,1.243e+09,794550000,1164700000,627980000,256980000,219330000,174410000,148470000,125110000,114290000,1.13e+08,72232000,105880000,57089000,1930100000,1717500000,1.916e+09,1768200000,1593600000,1616900000,1458900000,1228100000,1.405e+09,1225700000,57,59,51,47,49,54,42,43,48,41
"P62832",0.0124385340944923,8.76928256779421,9.76954290098503e-05,0.992113757774462,0.999991107051563,"P62832","60S ribosomal protein L23","Rpl23","sp|P62832|RL23_RAT 60S ribosomal protein L23 OS=Rattus norvegicus OX=10116 GN=Rpl23 PE=2 SV=1",14.865,140,"140",182,711810000,835180000,632980000,580530000,541970000,724640000,440590000,569820000,426130000,270520000,79090000,92798000,70331000,64504000,60219000,80515000,48955000,63314000,47348000,30057000,593560000,570780000,502340000,542320000,519280000,630100000,466130000,524350000,619610000,479150000,20,22,31,24,25,22,17,19,17,15
"P62836",-0.86081767666361,3.78241768437431,0.461127521298238,0.497097495572147,0.999991107051563,"P62836","Ras-related protein Rap-1A","Rap1a","sp|P62836|RAP1A_RAT Ras-related protein Rap-1A OS=Rattus norvegicus OX=10116 GN=Rap1a PE=1 SV=1",20.987,184,"184",5.3815,52156000,22034000,31253000,21646000,23303000,26971000,26013000,9954200,0,10078000,5215600,2203400,3125300,2164600,2330300,2697100,2601300,995420,0,1007800,32231000,0,31844000,22797000,24449000,29760000,30911000,0,0,0,7,0,2,3,2,4,3,0,0,2
"P62839;F1M5C9;A0A0G2JV72;A0A0G2K739;P61078",0.0103055473537553,5.9399382125255,6.70622966118528e-05,0.993466070887225,0.999991107051563,"P62839","Ubiquitin-conjugating enzyme E2 D2;Ubiquitin-conjugating enzyme E2 D3","Ube2d2;Ube2d3","sp|P62839|UB2D2_RAT Ubiquitin-conjugating enzyme E2 D2 OS=Rattus norvegicus OX=10116 GN=Ube2d2 PE=1 SV=1;tr|F1M5C9|F1M5C9_RAT Ubiquitin-conjugating enzyme E2 D2 OS=Rattus norvegicus OX=10116 GN=Ube2d2 PE=1 SV=1;tr|A0A0G2JV72|A0A0G2JV72_RAT Ubiquitin-conjug",16.735,147,"147;118;143;146;147;147;147",76.347,163550000,137300000,91324000,59792000,21567000,35337000,90693000,51692000,62669000,46722000,40888000,34324000,22831000,14948000,5391800,8834300,22673000,12923000,15667000,11681000,109040000,104770000,70714000,55367000,44060000,49334000,92017000,78572000,75316000,86631000,7,8,7,4,3,5,7,4,4,3
"P62845;Q6TPJ7;D3ZAK6",-1.08702167990252,6.5792133499218,0.729119712694285,0.393168672747802,0.999991107051563,"P62845","40S ribosomal protein S15","Rps15;Rps15-ps2","sp|P62845|RS15_RAT 40S ribosomal protein S15 OS=Rattus norvegicus OX=10116 GN=Rps15 PE=1 SV=2;tr|Q6TPJ7|Q6TPJ7_RAT S15 ribosomal protein (Fragment) OS=Rattus norvegicus OX=10116 PE=2 SV=1;tr|D3ZAK6|D3ZAK6_RAT Uncharacterized protein OS=Rattus norvegicus OX",17.04,145,"145;114;123",134.58,394950000,292540000,264780000,141850000,228900000,197700000,174100000,76230000,103200000,88689000,56422000,41791000,37826000,20264000,32700000,28244000,24872000,10890000,14743000,12670000,168780000,148300000,172380000,144870000,181960000,161450000,88656000,0,0,127830000,16,16,16,4,12,8,12,3,3,8
"P62859",0.0184276986075614,6.03353213858153,0.000214425503416465,0.988316774470833,0.999991107051563,"P62859","40S ribosomal protein S28","Rps28","sp|P62859|RS28_RAT 40S ribosomal protein S28 OS=Rattus norvegicus OX=10116 GN=Rps28 PE=1 SV=1",7.8409,69,"69;69;69",26.02,131340000,100880000,94760000,78610000,71292000,85541000,66638000,57473000,71992000,56554000,43781000,33627000,31587000,26203000,23764000,28514000,22213000,19158000,23997000,18851000,90407000,72831000,98887000,72429000,74077000,84334000,79335000,79646000,74464000,90736000,4,6,7,8,5,7,4,8,7,8
"P62870;A0A140TA99;F1M937;F1LZ51",0.0261350014546783,6.6193251210265,0.000431296869050121,0.983430973337621,0.999991107051563,"P62870","Transcription elongation factor B polypeptide 2","Tceb2;LOC684822;RGD1565653","sp|P62870|ELOB_RAT Elongin-B OS=Rattus norvegicus OX=10116 GN=Elob PE=1 SV=1;tr|A0A140TA99|A0A140TA99_RAT Elongin-B OS=Rattus norvegicus OX=10116 GN=Elob PE=1 SV=1;tr|F1M937|F1M937_RAT Ubiquitin-like domain-containing protein OS=Rattus norvegicus OX=10116",13.17,118,"118;117;117;118;124;35",35.534,173910000,184300000,156540000,116150000,98435000,143410000,120590000,60540000,100030000,80090000,17391000,18430000,15654000,11615000,9843500,14341000,12059000,6054000,10003000,8009000,118510000,118690000,148160000,113820000,112670000,154600000,118870000,107140000,108610000,125700000,8,7,8,6,5,7,7,6,7,6
"P62890;A0A0G2K5E6",0.0164877956258331,8.71137648141256,0.00017165640597442,0.98954659818602,0.999991107051563,"P62890","60S ribosomal protein L30","Rpl30","sp|P62890|RL30_RAT 60S ribosomal protein L30 OS=Rattus norvegicus OX=10116 GN=Rpl30 PE=3 SV=2;tr|A0A0G2K5E6|A0A0G2K5E6_RAT 60S ribosomal protein L30-like OS=Rattus norvegicus OX=10116 GN=LOC108351936 PE=4 SV=1",12.784,115,"115;115;115;113;116;117",141.78,757160000,529770000,518730000,532010000,439030000,631730000,470980000,408620000,308750000,344290000,126190000,88295000,86455000,88668000,73172000,105290000,78497000,68104000,51459000,57381000,559380000,463400000,575620000,510180000,508410000,658260000,491910000,461780000,482860000,518760000,22,18,18,21,18,28,21,16,13,19
"P62907;Q4KM60;F1LYQ7",0.0499648199279479,9.38852134553604,0.00157631909992635,0.968330001367839,0.999991107051563,"P62907","60S ribosomal protein L10a;Ribosomal protein","Rpl10a;LOC680700","sp|P62907|RL10A_RAT 60S ribosomal protein L10a OS=Rattus norvegicus OX=10116 GN=Rpl10a PE=1 SV=2;tr|Q4KM60|Q4KM60_RAT Ribosomal protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Rpl10a PE=2 SV=1;tr|F1LYQ7|F1LYQ7_RAT Ribosomal protein OS=Rattus norvegicus",24.831,217,"217;206;221;217",154.35,1395400000,1071300000,1063300000,768880000,593940000,762820000,930160000,494320000,768260000,482360000,139540000,107130000,106330000,76888000,59394000,76282000,93016000,49432000,76826000,48236000,870880000,880410000,869580000,736270000,778500000,996040000,747100000,745500000,937470000,804200000,49,32,41,27,28,35,36,24,26,23
"P62909;D3ZVH2",0.0452253396125514,10.8082633017161,0.00129146630722298,0.971332611613222,0.999991107051563,"P62909","40S ribosomal protein S3","Rps3;RGD1560831","sp|P62909|RS3_RAT 40S ribosomal protein S3 OS=Rattus norvegicus OX=10116 GN=Rps3 PE=1 SV=1;tr|D3ZVH2|D3ZVH2_RAT KH type-2 domain-containing protein OS=Rattus norvegicus OX=10116 PE=3 SV=1",26.674,243,"243;243;132",323.31,3332100000,2974600000,2433700000,2123100000,1992900000,2308500000,2059800000,1738200000,1685700000,1151400000,175370000,156560000,128090000,111740000,104890000,121500000,108410000,91485000,88723000,60602000,2.358e+09,2202500000,2139700000,2212200000,2171600000,2454700000,2247200000,2.143e+09,2297900000,2152700000,88,80,87,69,77,92,89,82,70,69
"P62912;D4A412",0.0362743784512109,7.99896308786507,0.000830855897895458,0.977004504132183,0.999991107051563,"P62912","60S ribosomal protein L32","Rpl32;LOC688684","sp|P62912|RL32_RAT 60S ribosomal protein L32 OS=Rattus norvegicus OX=10116 GN=Rpl32 PE=1 SV=2;tr|D4A412|D4A412_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=4 SV=1",15.86,135,"135;127;129",55.271,544710000,485760000,360730000,290640000,310440000,323660000,323030000,140070000,288790000,221420000,77815000,69394000,51533000,41520000,44348000,46238000,46147000,20010000,41256000,31631000,321080000,325780000,331020000,261620000,346280000,360710000,337650000,215530000,368580000,325060000,21,12,17,13,12,15,16,13,14,16
"P62914;Q4V8I6;A0A0G2K3Y8",0.0267015476769389,8.77973814835204,0.000450198308315025,0.983071853634838,0.999991107051563,"P62914","60S ribosomal protein L11","Rpl11","sp|P62914|RL11_RAT 60S ribosomal protein L11 OS=Rattus norvegicus OX=10116 GN=Rpl11 PE=1 SV=2;tr|Q4V8I6|Q4V8I6_RAT 60S ribosomal protein L11 OS=Rattus norvegicus OX=10116 GN=Rpl11 PE=1 SV=1;tr|A0A0G2K3Y8|A0A0G2K3Y8_RAT 60S ribosomal protein L11 OS=Rattus n",20.252,178,"178;167;188",55.376,972750000,686960000,640460000,528320000,443860000,605840000,431540000,245990000,469990000,359010000,97275000,68696000,64046000,52832000,44386000,60584000,43154000,24599000,46999000,35901000,608540000,508530000,600010000,524790000,492320000,676350000,478050000,468820000,533330000,593250000,27,23,23,15,21,18,17,17,18,20
"P62959;D4A269",-0.194891791984339,8.08605501239769,0.0239659327173204,0.876971625270406,0.999991107051563,"P62959","Histidine triad nucleotide-binding protein 1","Hint1","sp|P62959|HINT1_RAT Histidine triad nucleotide-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Hint1 PE=1 SV=5;tr|D4A269|D4A269_RAT HIT domain-containing protein OS=Rattus norvegicus OX=10116 PE=4 SV=1",13.777,126,"126;126",163.08,720790000,662870000,471150000,245480000,308770000,374420000,282590000,252050000,298680000,169350000,90098000,82859000,58894000,30685000,38596000,46802000,35324000,31507000,37336000,21169000,409520000,388130000,438160000,284910000,300270000,363510000,249990000,286100000,368220000,304540000,25,24,17,9,13,17,20,15,10,12
"P62963",0.152944275769658,11.0094924744241,0.0147638755583828,0.90328971662258,0.999991107051563,"P62963","Profilin-1","Pfn1","sp|P62963|PROF1_RAT Profilin-1 OS=Rattus norvegicus OX=10116 GN=Pfn1 PE=1 SV=2",14.957,140,"140",185.64,3776600000,2039600000,2984500000,1.543e+09,2700100000,4021800000,1219700000,3368700000,2886800000,734120000,419630000,226620000,331610000,171440000,300010000,446860000,135520000,374300000,320760000,81568000,2.34e+09,2279900000,2754500000,2500500000,2387800000,3555400000,2055100000,2.991e+09,2898700000,1970200000,105,99,120,87,79,135,87,88,86,83
"P62994;P62994-2",0.620880202664409,5.56310640544005,0.241562454363408,0.623079898513984,0.999991107051563,"P62994","Growth factor receptor-bound protein 2","Grb2","sp|P62994|GRB2_RAT Growth factor receptor-bound protein 2 OS=Rattus norvegicus OX=10116 GN=Grb2 PE=1 SV=1;sp|P62994-2|GRB2_RAT Isoform 2 of Growth factor receptor-bound protein 2 OS=Rattus norvegicus OX=10116 GN=Grb2",25.206,217,"217;203;59",16.144,78102000,50482000,73071000,25950000,29463000,81343000,63903000,43446000,61871000,51210000,5578700,3605900,5219400,1853500,2104500,5810200,4564500,3103300,4419400,3657900,49002000,44486000,50013000,41923000,48502000,69878000,72649000,66025000,70211000,76454000,7,5,8,4,4,8,7,7,7,6
"P62997",0.20733092002062,7.49241637580614,0.0271201424167212,0.86919433015574,0.999991107051563,"P62997","Transformer-2 protein homolog beta","Tra2b","sp|P62997|TRA2B_RAT Transformer-2 protein homolog beta OS=Rattus norvegicus OX=10116 GN=Tra2b PE=1 SV=1",33.665,288,"288;249",69.688,314620000,225790000,287310000,219690000,243760000,219430000,178750000,155460000,111020000,148010000,26219000,18815000,23943000,18308000,20314000,18286000,14896000,12955000,9251400,12334000,197580000,184620000,226590000,203850000,2.37e+08,264540000,229250000,250710000,191890000,259060000,15,16,16,15,17,12,13,15,12,11
"P63004",0.0854858247963589,7.89027430905283,0.00461383305148188,0.945845176874947,0.999991107051563,"P63004","Platelet-activating factor acetylhydrolase IB subunit alpha","Pafah1b1","sp|P63004|LIS1_RAT Platelet-activating factor acetylhydrolase IB subunit alpha OS=Rattus norvegicus OX=10116 GN=Pafah1b1 PE=1 SV=2",46.67,410,"410;67",288.73,375210000,448340000,292560000,303020000,233370000,260550000,282480000,201490000,214530000,118340000,16314000,19493000,12720000,13175000,10146000,11328000,12282000,8760300,9327300,5145000,292870000,265420000,266230000,334040000,287650000,286590000,319890000,307300000,350940000,251520000,24,34,31,25,19,28,25,17,24,20
