"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"F1M4H5",-0.403093839597967,5.40115831470345,0.0682081988352486,0.793963729878631,0.999921582971277,"F1M4H5",NA,"Nova2","tr|F1M4H5|F1M4H5_RAT NOVA alternative-splicing regulator 2 OS=Rattus norvegicus OX=10116 GN=Nova2 PE=4 SV=3",49.017,491,"491;466;482;474",23.572,43081000,67423000,91608000,53936000,42396000,30986000,27904000,19032000,26074000,17377000,2154000,3371200,4580400,2696800,2119800,1549300,1395200,951590,1303700,868840,60375000,58990000,69993000,46761000,64651000,57175000,52166000,39462000,34115000,43686000,4,4,7,7,5,6,4,3,6,6
"F1M4W7",-0.0524463292175512,4.4923685414345,0.00115834561600518,0.972849658049281,0.999921582971277,"F1M4W7",NA,"Cstf3","tr|F1M4W7|F1M4W7_RAT Cleavage stimulation factor subunit 3 OS=Rattus norvegicus OX=10116 GN=Cstf3 PE=1 SV=3",72.166,625,"625",20.677,16617000,24842000,30708000,28092000,48214000,24073000,6749500,11948000,16698000,3878300,519270,776320,959620,877890,1506700,752280,210920,373370,521800,121200,20677000,23604000,32125000,28041000,38779000,29602000,25072000,30561000,29257000,23336000,2,5,6,6,9,5,2,5,5,2
"F1M556;F1LP21;Q9WVA1;D3ZV76",-1.56584303568401,2.00742882076225,0.985568341279048,0.320827928106408,0.999921582971277,"F1M556","Mitochondrial import inner membrane translocase subunit Tim8 A","Timm8a1;Timm8a;Timm8a2","tr|F1M556|F1M556_RAT Mitochondrial import inner membrane translocase subunit OS=Rattus norvegicus OX=10116 PE=3 SV=3;tr|F1LP21|F1LP21_RAT Mitochondrial import inner membrane translocase subunit OS=Rattus norvegicus OX=10116 GN=Timm8a1 PE=1 SV=3;sp|Q9WVA1|T",10.741,90,"90;95;97;97",4.9043,12950000,6977300,19147000,10263000,0,10833000,0,0,0,0,2590000,1395500,3829500,2052600,0,2166600,0,0,0,0,9827900,0,18029000,9638900,0,12537000,0,0,0,0,2,0,2,2,0,2,0,0,0,0
"F1M5V2",0.384171767727675,7.24939118420759,0.061973180732541,0.803403997437854,0.999921582971277,"F1M5V2",NA,"Glipr2","tr|F1M5V2|F1M5V2_RAT GLI pathogenesis-related 2 OS=Rattus norvegicus OX=10116 GN=Glipr2 PE=1 SV=3",18.985,170,"170",236.68,271270000,235810000,193450000,143440000,179720000,218200000,188860000,91127000,174690000,107770000,30141000,26202000,21494000,15937000,19969000,24245000,20984000,10125000,19410000,11975000,163030000,163270000,179520000,153670000,165370000,260420000,199250000,194340000,214610000,204880000,17,13,14,12,15,16,15,11,13,12
"F1M5Z5;A0A0G2K1M7",1.14074318053792,4.36603059952571,0.534326212412381,0.464793687194132,0.999921582971277,"F1M5Z5","Anoctamin","Ano6","tr|F1M5Z5|F1M5Z5_RAT Anoctamin OS=Rattus norvegicus OX=10116 GN=Ano6 PE=1 SV=2;tr|A0A0G2K1M7|A0A0G2K1M7_RAT Anoctamin OS=Rattus norvegicus OX=10116 GN=Ano6 PE=1 SV=1",92.226,799,"799;909",13.789,13256000,19195000,5156700,10373000,15941000,17452000,34624000,14352000,31073000,15697000,378740,548430,147330,296390,455470,498640,989260,410050,887810,448480,0,30098000,0,24904000,25457000,40823000,35871000,31374000,36513000,32287000,0,2,0,2,3,4,4,2,6,3
"F1M6W2;Q6UPR8",-0.301176910906452,7.00185954756994,0.0381318772303064,0.845178566186994,0.999921582971277,"F1M6W2","Endoplasmic reticulum metallopeptidase 1","Ermp1","tr|F1M6W2|F1M6W2_RAT Endoplasmic reticulum metallopeptidase 1 OS=Rattus norvegicus OX=10116 GN=Ermp1 PE=1 SV=1;sp|Q6UPR8|ERMP1_RAT Endoplasmic reticulum metallopeptidase 1 OS=Rattus norvegicus OX=10116 GN=Ermp1 PE=1 SV=1",99.979,898,"898;898",87.915,173500000,272820000,185020000,219500000,152230000,66745000,61183000,44651000,63616000,50178000,5421800,8525600,5782000,6859300,4757100,2085800,1912000,1395300,1988000,1568100,170500000,168600000,172030000,187540000,185220000,142640000,136250000,140540000,144910000,151290000,12,15,13,18,11,8,8,6,9,9
"F1M779;P11442",0.110224095260857,12.2189733000737,0.00511539732160581,0.942982311264441,0.999921582971277,"F1M779","Clathrin heavy chain;Clathrin heavy chain 1","Cltc","tr|F1M779|F1M779_RAT Clathrin heavy chain OS=Rattus norvegicus OX=10116 GN=Cltc PE=1 SV=1;sp|P11442|CLH1_RAT Clathrin heavy chain 1 OS=Rattus norvegicus OX=10116 GN=Cltc PE=1 SV=3",191.56,1675,"1675;1675",323.31,5599200000,6516700000,5209100000,6200400000,5442100000,3883600000,3196500000,2954700000,4073500000,2445100000,62213000,72408000,57879000,68893000,60468000,43151000,35517000,32830000,45261000,27168000,5235500000,5356100000,5078500000,6528700000,6442500000,5.499e+09,5595200000,6559400000,7176600000,6043200000,195,248,201,258,245,193,189,196,244,178
"F1M787",0.225788291838842,6.87527142686193,0.0214482562875063,0.883564396507607,0.999921582971277,"F1M787",NA,"Ctnnd2","tr|F1M787|F1M787_RAT Catenin delta-2 OS=Rattus norvegicus OX=10116 GN=Ctnnd2 PE=1 SV=3",133.52,1233,"1233;264",99.434,91176000,106420000,130460000,139560000,177970000,101830000,121140000,47571000,97682000,45035000,1494700,1744600,2138600,2287800,2917600,1669300,1985900,779850,1601300,738290,123760000,124830000,126730000,139320000,161540000,1.51e+08,194020000,145520000,159780000,139230000,13,15,20,19,31,16,18,13,19,13
"F1M798;Q91WZ0",0.183111427798852,4.30160800330432,0.0141114449452848,0.905440461405859,0.999921582971277,"F1M798","Metalloendopeptidase","Bmp1;Bmp-1","tr|F1M798|F1M798_RAT Metalloendopeptidase OS=Rattus norvegicus OX=10116 GN=Bmp1 PE=4 SV=2;tr|Q91WZ0|Q91WZ0_RAT Bone morphogenetic protein 1 (Fragment) OS=Rattus norvegicus OX=10116 GN=Bmp-1 PE=2 SV=1",111.65,990,"990;222;241;1012;1014",19.165,22444000,31667000,22636000,22174000,20030000,13298000,14279000,8388200,27738000,3711000,423470,597490,427100,418370,377920,250900,269420,158270,523350,70018,20442000,22977000,21663000,23320000,27007000,23504000,28641000,25975000,30913000,21874000,7,5,4,5,5,5,5,4,8,3
"F1M7B8;A0A0G2JTH7",-0.400602470724844,5.11229277858701,0.0673703804660768,0.795204699971092,0.999921582971277,"F1M7B8",NA,"Ube3a","tr|F1M7B8|F1M7B8_RAT Ubiquitin-protein ligase E3A OS=Rattus norvegicus OX=10116 GN=Ube3a PE=1 SV=2;tr|A0A0G2JTH7|A0A0G2JTH7_RAT Ubiquitin-protein ligase E3A OS=Rattus norvegicus OX=10116 GN=Ube3a PE=1 SV=1",99.752,868,"868;832",32.423,29402000,46113000,38423000,75152000,29685000,5671300,13496000,11774000,36911000,33333000,700040,1097900,914840,1789300,706800,135030,321330,280340,878830,793650,31833000,44618000,47504000,71113000,50746000,0,29906000,26786000,62304000,6.7e+07,5,7,10,13,7,3,4,4,9,14
"F1M7Q5;O09178",0.467717146561999,6.58090314141019,0.0917287885369463,0.761990757006276,0.999921582971277,"F1M7Q5","AMP deaminase 3","Ampd3","tr|F1M7Q5|F1M7Q5_RAT AMP deaminase OS=Rattus norvegicus OX=10116 GN=Ampd3 PE=1 SV=2;sp|O09178|AMPD3_RAT AMP deaminase 3 OS=Rattus norvegicus OX=10116 GN=Ampd3 PE=1 SV=2",92.294,801,"801;765;747",59.58,78509000,131710000,89222000,131740000,82516000,75296000,93314000,72507000,92513000,63280000,2121900,3559800,2411400,3560700,2230200,2035000,2522000,1959600,2500300,1710300,90211000,105550000,110860000,104010000,91374000,133990000,133570000,144950000,155210000,125420000,8,14,9,19,13,11,13,14,16,17
"F1M7S2;Q5XIU5",-0.0765467679562285,3.44760457255925,0.00246738921466516,0.960383114863937,0.999921582971277,"F1M7S2","Proteasome inhibitor PI31 subunit","Psmf1","tr|F1M7S2|F1M7S2_RAT Proteasome inhibitor PI31 subunit OS=Rattus norvegicus OX=10116 GN=Psmf1 PE=1 SV=2;sp|Q5XIU5|PSMF1_RAT Proteasome inhibitor PI31 subunit OS=Rattus norvegicus OX=10116 GN=Psmf1 PE=1 SV=1",29.882,271,"271;271",8.4536,30198000,13589000,8005900,10948000,18829000,15407000,18879000,7024200,19713000,5616300,3355300,1509900,889540,1216400,2092200,1711900,2097600,780470,2190400,624040,14961000,14740000,12531000,13178000,14560000,15701000,18799000,11410000,20656000,0,4,3,3,4,3,3,4,3,4,2
"F1M7V6;Q1WIM1",-1.36073482234368,5.67258039570121,0.752494059518881,0.385687743788113,0.999921582971277,"F1M7V6","Cell adhesion molecule 4","Cadm4","tr|F1M7V6|F1M7V6_RAT Cell adhesion molecule 4 OS=Rattus norvegicus OX=10116 GN=Cadm4 PE=1 SV=2;sp|Q1WIM1|CADM4_RAT Cell adhesion molecule 4 OS=Rattus norvegicus OX=10116 GN=Cadm4 PE=1 SV=1",42.057,382,"382;388",175.88,99155000,133400000,92509000,78835000,58293000,23557000,5243700,18626000,72646000,11165000,7082500,9528600,6607800,5631100,4163800,1682700,374550,1330400,5189000,797520,115020000,116180000,94256000,67102000,66249000,42613000,0,41290000,46663000,47319000,7,11,11,13,9,5,0,3,3,3
"F1M7W7;A1L122;Q9Z1A5",-0.104715222522336,6.54628989081512,0.00461696108724004,0.945826850565082,0.999921582971277,"F1M7W7","NEDD8-activating enzyme E1 regulatory subunit","Nae1","tr|F1M7W7|F1M7W7_RAT NEDD8-activating enzyme E1 regulatory subunit OS=Rattus norvegicus OX=10116 GN=Nae1 PE=1 SV=3;tr|A1L122|A1L122_RAT NEDD8-activating enzyme E1 regulatory subunit OS=Rattus norvegicus OX=10116 GN=Nae1 PE=2 SV=1;sp|Q9Z1A5|ULA1_RAT NEDD8-a",60.416,534,"534;534;534",68.573,158270000,178220000,136510000,103400000,85105000,73016000,93750000,52436000,65347000,41534000,6881100,7748800,5935200,4495600,3700200,3174600,4076100,2279800,2841200,1805800,163030000,127370000,133050000,90996000,90604000,128040000,115940000,102640000,102040000,112440000,13,16,15,15,13,12,15,12,12,11
"F1M801",0.0246510549355335,4.27829087193054,0.000255916114163313,0.987236483199554,0.999921582971277,"F1M801",NA,"Anapc1","tr|F1M801|F1M801_RAT Anaphase promoting complex subunit 1 (Predicted) OS=Rattus norvegicus OX=10116 GN=Anapc1 PE=1 SV=2",216.08,1944,"1944",14.572,14577000,48228000,15851000,43254000,22240000,28355000,9211400,6800100,17966000,2602800,158440,524220,172290,470150,241730,308210,100120,73914,195280,28291,0,30282000,23448000,31123000,35461000,27463000,34162000,29915000,31050000,0,2,5,3,7,4,6,2,2,3,2
"F1M842",0.495399308916203,5.17838657376318,0.102853818042405,0.748431451655979,0.999921582971277,"F1M842",NA,"Tp53bp1","tr|F1M842|F1M842_RAT Tumor protein p53-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Tp53bp1 PE=1 SV=3",212.86,1972,"1972",71.755,15759000,37903000,22434000,48034000,37640000,35240000,30165000,26253000,39776000,18646000,181140,435670,257870,552110,432640,405060,346720,301760,457190,214320,27356000,36079000,34537000,45637000,44149000,51578000,48228000,47750000,68269000,48554000,4,5,6,10,8,9,8,7,10,12
"F1M853",0.156140487073575,9.84240243848278,0.0102624510409144,0.919309334438618,0.999921582971277,"F1M853",NA,"Rrbp1","tr|F1M853|F1M853_RAT Ribosome-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Rrbp1 PE=1 SV=3",157.5,1453,"1453",323.31,1055700000,1308500000,749390000,1279300000,890620000,748970000,647680000,581110000,752310000,527490000,10151000,12581000,7205700,12301000,8563600,7201600,6227700,5587600,7233800,5072000,1076900000,1137100000,865530000,1266600000,1077500000,1119200000,1071100000,1143700000,1456900000,1243800000,48,56,44,65,70,52,47,52,57,57
"F1M866;F1M840;F1M865;F1M8Z8;F1M820",0.151121741574262,7.56037885589166,0.00961362840216368,0.921893295320178,0.999921582971277,"F1M866",NA,"Sorbs1","tr|F1M866|F1M866_RAT Sorbin and SH3 domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Sorbs1 PE=1 SV=1;tr|F1M840|F1M840_RAT Sorbin and SH3 domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Sorbs1 PE=1 SV=1;tr|F1M865|F1M865_RAT Sorbin",79.666,714,"714;724;740;938;1290;35",170.64,179130000,256310000,204730000,291910000,230890000,159500000,148550000,95498000,142950000,95470000,4841300,6927200,5533100,7889400,6240400,4310800,4014800,2581000,3863600,2580300,204700000,224020000,227090000,230630000,231150000,254580000,272750000,215990000,251410000,243510000,21,29,21,27,22,22,20,17,22,18
"F1M8K0;D9IFS3",0.029585039506422,6.92540355593614,0.00036861124740559,0.984682154933427,0.999921582971277,"F1M8K0",NA,"Dag1","tr|F1M8K0|F1M8K0_RAT Dystroglycan 1 OS=Rattus norvegicus OX=10116 GN=Dag1 PE=1 SV=1;tr|D9IFS3|D9IFS3_RAT Alpha-dystroglycan (Fragment) OS=Rattus norvegicus OX=10116 PE=4 SV=1",96.705,893,"893;431;109",41.465,110750000,260310000,127760000,107450000,130210000,106240000,102750000,98834000,97388000,47033000,2839700,6674600,3275800,2755200,3338800,2724200,2634700,2534200,2497100,1206000,135460000,164470000,152480000,149140000,150180000,138650000,144390000,168540000,168150000,146200000,10,19,11,8,14,18,15,11,15,7
"F1M8V2",-0.104859539694365,5.66831949388841,0.0046296931349067,0.945752321242936,0.999921582971277,"F1M8V2",NA,"Ube4b","tr|F1M8V2|F1M8V2_RAT Ubiquitination factor E4B OS=Rattus norvegicus OX=10116 GN=Ube4b PE=1 SV=3",133.3,1173,"1173",33.956,37621000,62152000,41026000,77203000,65297000,21468000,17987000,36006000,58183000,35331000,616740,1018900,672560,1265600,1070400,351940,294860,590260,953820,579200,62233000,57364000,59776000,71400000,78433000,53745000,49340000,61630000,69925000,70798000,4,8,6,12,10,4,5,8,10,9
"F1M949",0.0826659757470826,7.04462127638929,0.00287757117521994,0.957219598799101,0.999921582971277,"F1M949",NA,"Ckap5","tr|F1M949|F1M949_RAT Cytoskeleton-associated protein 5 OS=Rattus norvegicus OX=10116 GN=Ckap5 PE=1 SV=3",187.92,1698,"1698;535",72.697,90128000,172590000,151240000,192590000,180270000,84170000,61011000,82019000,131610000,62970000,1001400,1917700,1680400,2139900,2003000,935220,677900,911320,1462300,699670,125220000,155180000,156360000,176550000,187940000,154590000,143620000,175280000,189210000,183840000,13,19,15,22,23,13,14,13,23,16
"F1M951;O88902",0.364974810433036,5.60368681489144,0.0559503673186235,0.813014991290879,0.999921582971277,"F1M951","Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase non-receptor type 23","Ptpn23","tr|F1M951|F1M951_RAT Tyrosine-protein phosphatase non-receptor type 23 OS=Rattus norvegicus OX=10116 GN=Ptpn23 PE=1 SV=1;sp|O88902|PTN23_RAT Tyrosine-protein phosphatase non-receptor type 23 (Fragment) OS=Rattus norvegicus OX=10116 GN=Ptpn23 PE=1 SV=2",182.19,1666,"1666;1499",69.894,28917000,41347000,19382000,73786000,60457000,32503000,25864000,26722000,62096000,39602000,407280,582350,272990,1039200,851510,457780,364290,376370,874600,557770,51858000,48514000,40363000,61045000,63711000,64963000,56756000,70088000,71802000,77485000,4,7,4,10,9,6,5,7,12,10
"F1M953;P48721",-0.369449953461613,11.0554305889657,0.0573271017249399,0.810771559618363,0.999921582971277,"F1M953","Stress-70 protein, mitochondrial","Hspa9","tr|F1M953|F1M953_RAT Stress-70 protein, mitochondrial OS=Rattus norvegicus OX=10116 GN=Hspa9 PE=1 SV=1;sp|P48721|GRP75_RAT Stress-70 protein, mitochondrial OS=Rattus norvegicus OX=10116 GN=Hspa9 PE=1 SV=3",73.744,679,"679;679",323.31,2600500000,3856400000,3.252e+09,2760500000,2419400000,1.46e+09,1457800000,1228600000,1494100000,987640000,68434000,101480000,85579000,72644000,63668000,38421000,38364000,32331000,39317000,25991000,2519300000,3.272e+09,3181500000,2959300000,3061300000,2385800000,2482400000,2184400000,2027500000,2488500000,69,97,106,97,93,58,63,86,83,77
"F1M964;Q68FX8;P20069",-0.160054134095123,5.49286892657094,0.0107830863666315,0.917295020487239,0.999921582971277,"F1M964","Mitochondrial-processing peptidase subunit alpha","Pmpca","tr|F1M964|F1M964_RAT Mitochondrial-processing peptidase subunit alpha OS=Rattus norvegicus OX=10116 GN=Pmpca PE=1 SV=2;tr|Q68FX8|Q68FX8_RAT Mitochondrial-processing peptidase subunit alpha OS=Rattus norvegicus OX=10116 GN=Pmpca PE=1 SV=1;sp|P20069|MPPA_RAT",58.381,523,"523;524;524",40.666,80753000,97625000,82349000,65917000,58404000,33599000,34914000,24027000,33061000,18042000,2375100,2871300,2422000,1938700,1717800,988210,1026900,706690,972390,530640,68020000,52953000,66488000,57477000,51918000,46742000,52654000,61280000,63859000,41086000,11,13,12,10,10,8,9,5,6,6
"F1M978;P97697",-0.053175698612971,6.83310855880832,0.001190785976992,0.972472248941197,0.999921582971277,"F1M978","Inositol monophosphatase 1","Impa1","tr|F1M978|F1M978_RAT Inositol-1-monophosphatase OS=Rattus norvegicus OX=10116 GN=Impa1 PE=1 SV=1;sp|P97697|IMPA1_RAT Inositol monophosphatase 1 OS=Rattus norvegicus OX=10116 GN=Impa1 PE=1 SV=2",30.495,277,"277;277;84",45.665,287280000,244800000,155720000,179040000,158200000,106570000,122850000,63234000,83027000,71806000,19152000,16320000,10381000,11936000,10546000,7104400,8189900,4215600,5535200,4787100,140850000,147700000,148720000,148820000,139340000,137500000,148370000,119280000,150530000,142050000,18,17,13,12,12,11,15,10,10,8
"F1M9D6;Q9QXK0;A0A0G2JX93;Q7TP57;Q6P6Q7",0.504815214553428,6.89777185086013,0.106780883105948,0.743839247058392,0.999921582971277,"F1M9D6","Signal transducer and activator of transcription","Stat1;Stat4","tr|F1M9D6|F1M9D6_RAT Signal transducer and activator of transcription OS=Rattus norvegicus OX=10116 GN=Stat1 PE=1 SV=2;tr|Q9QXK0|Q9QXK0_RAT Signal transducer and activator of transcription OS=Rattus norvegicus OX=10116 GN=Stat1 PE=2 SV=1;tr|A0A0G2JX93|A0A0",87.249,749,"749;749;1083;1165;712",52.099,55636000,109720000,110710000,137220000,81191000,1.19e+08,124280000,103890000,144420000,40379000,1464100,2887500,2913400,3611100,2136600,3131500,3270600,2733900,3800600,1062600,94519000,126790000,144940000,125990000,123890000,160770000,167910000,188610000,203480000,152250000,9,12,10,19,13,19,17,20,21,12
"F1M9N5;Q7TP51;Q6P7A2",0.455843124941837,3.34367668237225,0.0871494530444181,0.767832804892766,0.999921582971277,"F1M9N5","Ubiquitin conjugation factor E4 A","Ube4a","tr|F1M9N5|F1M9N5_RAT Ubiquitin conjugation factor E4 A OS=Rattus norvegicus OX=10116 GN=Ube4a PE=1 SV=1;tr|Q7TP51|Q7TP51_RAT Ab2-232 OS=Rattus norvegicus OX=10116 GN=Ube4a PE=1 SV=1;sp|Q6P7A2|UBE4A_RAT Ubiquitin conjugation factor E4 A OS=Rattus norvegicus",122.48,1066,"1066;1085;1066",10.875,16286000,13262000,0,5567600,11837000,6041700,4758500,10059000,11678000,16525000,339300,276290,0,115990,246610,125870,99136,209560,243290,344270,19608000,17693000,0,0,16239000,0,0,26415000,24055000,22818000,2,3,0,0,3,0,0,4,3,8
"F1M9Q8;Q9EQR2",0.0697377089110181,5.54714679236473,0.00204797645375238,0.96390439513638,0.999921582971277,"F1M9Q8","Alkyldihydroxyacetonephosphate synthase, peroxisomal","Agps","tr|F1M9Q8|F1M9Q8_RAT Alkylglycerone-phosphate synthase OS=Rattus norvegicus OX=10116 GN=Agps PE=1 SV=3;sp|Q9EQR2|ADAS_RAT Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Rattus norvegicus OX=10116 GN=Agps PE=1 SV=1",71.575,644,"644;644;81",31.884,52024000,110140000,54362000,47638000,38144000,52311000,32127000,26083000,36791000,11769000,1530100,3239300,1598900,1401100,1121900,1538600,944920,767150,1082100,346150,53460000,75977000,58812000,41542000,55483000,72611000,57557000,55396000,59588000,53304000,7,13,10,10,7,10,10,8,11,7
"F1M9V7",0.113735802232276,10.0851299472933,0.00544645403469418,0.941169451365672,0.999921582971277,"F1M9V7",NA,"Npepps","tr|F1M9V7|F1M9V7_RAT Aminopeptidase OS=Rattus norvegicus OX=10116 GN=Npepps PE=1 SV=1",103.34,920,"920;178;68",323.31,1056600000,1612400000,1242700000,1407600000,1028200000,751710000,816230000,665700000,900010000,584260000,22012000,33591000,25889000,29325000,21422000,15661000,17005000,13869000,18750000,12172000,1.129e+09,1.31e+09,1314500000,1445700000,1319500000,1232700000,1.339e+09,1462300000,1554900000,1451700000,47,55,50,60,49,46,48,46,57,58
"F1M9Y7;A0A0G2K6F1",0.176490889472283,4.21093126421721,0.0131100950811657,0.908841982644355,0.999921582971277,"F1M9Y7",NA,"Tcp11l1","tr|F1M9Y7|F1M9Y7_RAT T-complex 11-like 1 OS=Rattus norvegicus OX=10116 GN=Tcp11l1 PE=1 SV=3;tr|A0A0G2K6F1|A0A0G2K6F1_RAT T-complex 11-like 1 OS=Rattus norvegicus OX=10116 GN=Tcp11l1 PE=1 SV=1",56.066,509,"509;511",9.8764,39937000,21091000,22334000,19621000,10982000,22084000,20719000,8467000,22167000,9450900,1377100,727280,770140,676580,378680,761530,714440,291970,764380,325890,27934000,19766000,20680000,23076000,17106000,24245000,28460000,21880000,27638000,20405000,6,4,5,3,4,5,4,3,3,3
"F1MA52;O88984",-1.26079991429481,2.901232268406,0.649182675594275,0.420405045969201,0.999921582971277,"F1MA52","Nuclear RNA export factor 1","Nxf1","tr|F1MA52|F1MA52_RAT Nuclear RNA export factor 1 OS=Rattus norvegicus OX=10116 GN=Nxf1 PE=1 SV=1;sp|O88984|NXF1_RAT Nuclear RNA export factor 1 OS=Rattus norvegicus OX=10116 GN=Nxf1 PE=2 SV=1",70.484,618,"618;618",9.8578,8187000,22510000,17866000,11514000,18329000,7141500,8485500,8856000,6982100,0,272900,750350,595550,383800,610970,238050,282850,295200,232740,0,0,18278000,16269000,16435000,14955000,12856000,0,0,14681000,0,0,4,4,3,3,2,2,2,3,0
"F1MA87",0.111682507489791,5.37846863149553,0.0052516259514631,0.942229388830746,0.999921582971277,"F1MA87",NA,"Cdk6","tr|F1MA87|F1MA87_RAT Cyclin-dependent kinase 6 OS=Rattus norvegicus OX=10116 GN=Cdk6 PE=1 SV=2",36.952,326,"326;111",21.99,94710000,43042000,61353000,53162000,36581000,46091000,55046000,36178000,45107000,28756000,4984700,2265400,3229100,2798000,1925300,2425800,2897100,1904100,2374000,1513500,51451000,40572000,59027000,47914000,50851000,59355000,59635000,49952000,46945000,53310000,9,6,6,6,4,5,11,7,7,7
"F1MA98",0.0599476920644164,7.68927359430829,0.00151337159864984,0.968968460579303,0.999921582971277,"F1MA98","Nucleoprotein TPR","Tpr","sp|F1MA98|TPR_RAT Nucleoprotein TPR OS=Rattus norvegicus OX=10116 GN=Tpr PE=1 SV=1",267.3,2360,"2360",303.37,217140000,285700000,200250000,346500000,287450000,119440000,109750000,113450000,160260000,90926000,1992100,2621100,1837200,3178900,2637200,1095700,1006900,1040800,1470300,834180,245240000,228070000,211180000,281420000,296460000,226840000,234770000,271540000,293820000,286540000,22,29,24,35,37,18,18,22,26,24
"F1MAA1;A0A0G2JUX4",0.0380860079071263,5.42467701009712,0.000610871944286044,0.980281633398533,0.999921582971277,"F1MAA1","Ubiquitin carboxyl-terminal hydrolase","Usp47","tr|F1MAA1|F1MAA1_RAT Ubiquitin-specific peptidase 47 OS=Rattus norvegicus OX=10116 GN=Usp47 PE=1 SV=1;tr|A0A0G2JUX4|A0A0G2JUX4_RAT Ubiquitin-specific peptidase 47 OS=Rattus norvegicus OX=10116 GN=Usp47 PE=1 SV=1",154.69,1355,"1355;1375;577",80.117,29955000,62664000,43572000,65412000,57146000,34596000,19766000,21671000,42415000,18851000,416040,870340,605170,908500,793700,480500,274520,300980,589090,261820,54710000,51092000,50325000,54036000,54608000,53911000,46474000,51735000,59092000,59972000,4,7,6,12,11,7,5,6,12,7
"F1MAA3;Q499R1",-0.27381940640461,6.67504929674855,0.0315289531603553,0.85906544533224,0.999921582971277,"F1MAA3",NA,"LOC100909464;Ppp2r5d","tr|F1MAA3|F1MAA3_RAT Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit OS=Rattus norvegicus OX=10116 GN=Ppp2r5d PE=1 SV=2;tr|Q499R1|Q499R1_RAT Ppp2r5d protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Ppp2r5d PE=2 SV=1",69.183,595,"595;622",37.184,81954000,231900000,167820000,84379000,156890000,113900000,102620000,32598000,53326000,18574000,2926900,8282300,5993400,3013500,5603400,4067700,3664900,1164200,1904500,663370,118130000,158830000,158010000,112340000,151950000,136940000,142500000,119040000,84405000,93688000,8,20,15,10,21,17,18,10,10,6
"F1MAA5;Q66H32",0.122054979252228,7.26759304496022,0.00627210630788468,0.936876224520476,0.999921582971277,"F1MAA5",NA,"Rangap1","tr|F1MAA5|F1MAA5_RAT RAN GTPase-activating protein 1 OS=Rattus norvegicus OX=10116 GN=Rangap1 PE=1 SV=2;tr|Q66H32|Q66H32_RAT Ran GTPase-activating protein 1 OS=Rattus norvegicus OX=10116 GN=Rangap1 PE=1 SV=1",63.142,586,"586;431",62.437,96766000,207730000,182910000,185950000,140850000,155070000,140580000,101860000,113770000,70911000,3455900,7419100,6532500,6640900,5030500,5538100,5020600,3637800,4063200,2532500,165420000,195800000,192750000,184170000,183960000,218040000,205390000,193430000,172080000,211310000,10,17,20,18,15,17,16,20,18,15
"F1MAK9",-0.344114157716769,2.3821161831913,0.0497520545499412,0.823495280164534,0.999921582971277,"F1MAK9",NA,"Smpd4","tr|F1MAK9|F1MAK9_RAT Sphingomyelin phosphodiesterase 4 OS=Rattus norvegicus OX=10116 GN=Smpd4 PE=1 SV=3",93.342,824,"824;493",4.9155,9327500,13943000,11048000,25071000,2726700,7990100,5887000,8891400,2998100,4776900,222080,331990,263040,596940,64922,190240,140170,211700,71384,113740,0,16611000,0,19775000,0,13312000,0,0,0,14932000,0,3,0,5,0,2,0,0,2,2
"F1MAP4",0.00975412400497874,4.58044519634548,4.00689157405709e-05,0.994949423466627,0.999921582971277,"F1MAP4",NA,"Megf10","tr|F1MAP4|F1MAP4_RAT Multiple EGF-like domains 10 OS=Rattus norvegicus OX=10116 GN=Megf10 PE=4 SV=1",122.8,1145,"1145;220",20.468,16113000,25026000,34132000,32694000,22566000,20779000,12575000,9187600,24442000,16665000,402830,625640,853290,817350,564140,519470,314360,229690,611060,416630,29163000,31124000,30517000,32065000,26078000,25795000,27277000,26230000,35561000,34781000,2,3,8,5,5,5,3,3,6,6
